"IMMUNE_CELLTYPE"	"TC"	"Correlation"	"PValue"
"1996"	"Macrophages.M2"	"V112"	0.020986586	0.002810229
"1997"	"Macrophages.M2"	"V118"	0.080623355	1.39e-30
"1998"	"Macrophages.M2"	"V119"	0.039122205	2.53e-08
"1999"	"Macrophages.M2"	"V140"	-0.101954136	5.75e-48
"2000"	"Macrophages.M2"	"V142"	-0.110442529	5.03e-56
"2001"	"Macrophages.M2"	"V149"	0.259301825	0
"2002"	"Macrophages.M2"	"V150"	0.142065964	7.53e-92
"2003"	"Macrophages.M2"	"V155"	0.038365934	4.67e-08
"2004"	"Macrophages.M2"	"V157"	-0.162727297	2.79e-120
"2005"	"Macrophages.M2"	"V159"	0.05883404	5.19e-17
"2006"	"Macrophages.M2"	"V166"	-0.415582022	0
"2007"	"Macrophages.M2"	"V180"	-0.078040734	9.37e-29
"2008"	"Macrophages.M2"	"V184"	0.235347416	4.39e-253
"2009"	"Macrophages.M2"	"V189"	-0.004886281	0.486700783
"2010"	"Macrophages.M2"	"V190"	0.092738268	5.9e-40
"2011"	"Macrophages.M2"	"V205"	0.01219409	0.082582879
"2012"	"Macrophages.M2"	"V219"	0.072637123	4.03e-25
"2013"	"Macrophages.M2"	"V222"	-0.07345559	1.18e-25
"2014"	"Macrophages.M2"	"V227"	-0.507714259	0
"2015"	"Macrophages.M2"	"V231"	-0.020268589	0.003907571
"2016"	"Macrophages.M2"	"V238"	0.01089941	0.120763644
"2017"	"Macrophages.M2"	"V241"	-0.287754744	0
"2018"	"Macrophages.M2"	"V255"	0.139332744	2.18e-88
"2019"	"Macrophages.M2"	"V256"	-0.03017146	1.74e-05
"2020"	"Macrophages.M2"	"V260"	-0.046436098	3.75e-11
"2021"	"Macrophages.M2"	"V261"	-0.31346637	0
"2022"	"Macrophages.M2"	"V268"	0.047542759	1.27e-11
"2023"	"Macrophages.M2"	"V270"	0.210657044	4.91e-202
"2024"	"Macrophages.M2"	"V281"	0.03151217	7.23e-06
"2025"	"Macrophages.M2"	"V284"	-0.19342727	4.68e-170
"2026"	"Macrophages.M2"	"V286"	0.052245059	9.91e-14
"2027"	"Macrophages.M2"	"V287"	0.04216001	1.92e-09
"2028"	"Macrophages.M2"	"V294"	-0.020065207	0.00428248
"2029"	"Macrophages.M2"	"V308"	-0.021038489	0.002743021
"2030"	"Macrophages.M2"	"V327"	-0.0174244	0.013117978
"2031"	"Macrophages.M2"	"V337"	-0.029154837	3.31e-05
"2032"	"Macrophages.M2"	"V362"	-0.041738803	2.78e-09
"2033"	"Macrophages.M2"	"V370"	0.003484729	0.619857398
"2034"	"Macrophages.M2"	"V375"	-0.045432521	9.76e-11
"2035"	"Macrophages.M2"	"V385"	-0.134106173	5.8e-82
"2036"	"Macrophages.M2"	"V386"	-0.007910372	0.260140802
"2037"	"Macrophages.M2"	"V392"	-0.12711085	9.26e-74
"2038"	"Macrophages.M2"	"V393"	0.057414343	2.85e-16
"2039"	"Macrophages.M2"	"V400"	-0.015330688	0.029076303
"2040"	"Macrophages.M2"	"V403"	-0.187383111	1.56e-159
"2041"	"Macrophages.M2"	"V405"	0.110067827	1.18e-55
"2042"	"Macrophages.M2"	"V423"	-0.021194024	0.002550318
"2043"	"Macrophages.M2"	"V431"	-0.133272487	5.82e-81
"2044"	"Macrophages.M2"	"V435"	0.05217313	1.07e-13
"2045"	"Macrophages.M2"	"V451"	0.139490669	1.38e-88
"2046"	"Macrophages.M2"	"V452"	0.380784678	0
"2047"	"Macrophages.M2"	"V455"	0.097121562	1.14e-43
"2048"	"Macrophages.M2"	"V458"	0.045813893	6.8e-11
"2049"	"Macrophages.M2"	"V461"	0.073779424	7.23e-26
"2050"	"Macrophages.M2"	"V464"	-0.031551657	7.04e-06
"2051"	"Macrophages.M2"	"V469"	0.040964289	5.42e-09
"2052"	"Macrophages.M2"	"V473"	0.100673694	8.29e-47
"2053"	"Macrophages.M2"	"V479"	0.10719455	7.27e-53
"2054"	"Macrophages.M2"	"V484"	-0.123453319	1.19e-69
"2055"	"Macrophages.M2"	"V493"	-0.028648498	4.52e-05
"2056"	"Macrophages.M2"	"V504"	-0.249330835	8.56e-285
"2057"	"Macrophages.M2"	"V519"	-0.209816812	2.09e-200
"2058"	"Macrophages.M2"	"V527"	0.087924907	4.49e-36
"2059"	"Macrophages.M2"	"V528"	0.016296614	0.020342192
"2060"	"Macrophages.M2"	"V533"	0.1157287	2.25e-61
"2061"	"Macrophages.M2"	"V537"	-0.01540366	0.028318918
"2062"	"Macrophages.M2"	"V562"	0.016165186	0.021376756
"2063"	"Macrophages.M2"	"V570"	-0.075037609	1.05e-26
"2064"	"Macrophages.M2"	"V576"	-0.110060446	1.2e-55
"2065"	"Macrophages.M2"	"V590"	0.081197672	5.35e-31
"2066"	"Macrophages.M2"	"V592"	0.055011115	4.62e-15
"2067"	"Macrophages.M2"	"V611"	-0.038324397	4.83e-08
"2068"	"Macrophages.M2"	"V625"	-0.08116256	5.68e-31
"2069"	"Macrophages.M2"	"V626"	-0.038808289	3.27e-08
"2070"	"Macrophages.M2"	"V628"	-0.590807923	0
"2071"	"Macrophages.M2"	"V632"	0.041359054	3.86e-09
"2072"	"Macrophages.M2"	"V645"	-0.020485136	0.003541377
"2073"	"Macrophages.M2"	"V648"	0.105288351	4.7e-51
"2074"	"Macrophages.M2"	"V657"	0.146456084	1.49e-97
"2075"	"Macrophages.M2"	"V658"	0.301568925	0
"2076"	"Macrophages.M2"	"V662"	-0.100447179	1.32e-46
"2077"	"Macrophages.M2"	"V663"	0.070705871	6.94e-24
"2078"	"Macrophages.M2"	"V675"	-0.351133324	0
"2079"	"Macrophages.M2"	"V677"	0.042900785	9.98e-10
"2080"	"Macrophages.M2"	"V678"	0.228757632	7.56e-239
"2081"	"Macrophages.M2"	"V681"	0.002164682	0.757973722
"2082"	"Macrophages.M2"	"V684"	0.092771754	5.54e-40
"2083"	"Macrophages.M2"	"V689"	-0.282854668	0
"2084"	"Macrophages.M2"	"V702"	-0.001493585	0.831629706
"2085"	"Macrophages.M2"	"V703"	-0.014476403	0.039319949
"2086"	"Macrophages.M2"	"V710"	-0.024449871	0.000499625
"2087"	"Macrophages.M2"	"V719"	-0.192095425	1.05e-167
"2088"	"Macrophages.M2"	"V723"	-0.183587211	4.16e-153
"2089"	"Macrophages.M2"	"V731"	-0.060005236	1.24e-17
"2090"	"Macrophages.M2"	"V743"	-0.083356178	1.39e-32
"2091"	"Macrophages.M2"	"V746"	-0.085907044	1.65e-34
"2092"	"Macrophages.M2"	"V750"	0.148581476	2.21e-100
"2093"	"Macrophages.M2"	"V759"	-0.06547884	1.05e-20
"2094"	"Macrophages.M2"	"V772"	0.287903757	0
"2095"	"Macrophages.M2"	"V774"	-0.064802437	2.6e-20
"2096"	"Macrophages.M2"	"V790"	-0.052577496	6.91e-14
"2097"	"Macrophages.M2"	"V792"	-0.100583313	9.99e-47
"2098"	"Macrophages.M2"	"V794"	-0.168274677	1.33e-128
"2099"	"Macrophages.M2"	"V802"	0.053949281	1.53e-14
"2100"	"Macrophages.M2"	"V804"	-0.084751613	1.25e-33
"2101"	"Macrophages.M2"	"V810"	0.001182306	0.866346306
"2102"	"Macrophages.M2"	"V814"	-0.034123096	1.18e-06
"2103"	"Macrophages.M2"	"V817"	-0.053876066	1.66e-14
"2104"	"Macrophages.M2"	"V820"	-0.044649534	2.03e-10
"2105"	"Macrophages.M2"	"V821"	0.17935067	4.22e-146
"2106"	"Macrophages.M2"	"V822"	-0.006179977	0.379006904
"2107"	"Macrophages.M2"	"V823"	-0.210556966	7.68e-202
"2108"	"Macrophages.M2"	"V830"	0.013407001	0.056317426
"2109"	"Macrophages.M2"	"V834"	0.183355177	1.02e-152
"2110"	"Macrophages.M2"	"V838"	-0.198167501	1.47e-178
"2111"	"Macrophages.M2"	"V844"	-0.015610927	0.026259687
"2112"	"Macrophages.M2"	"V851"	0.087752344	6.13e-36
"2113"	"Dendritic.cells.resting"	"V13"	-0.113990589	1.38e-59
"2114"	"Dendritic.cells.resting"	"V14"	0.038371226	4.65e-08
"2115"	"Dendritic.cells.resting"	"V17"	0.038583552	3.92e-08
"2116"	"Dendritic.cells.resting"	"V23"	0.029696633	2.36e-05
"2117"	"Dendritic.cells.resting"	"V25"	-0.064258295	5.35e-20
"2118"	"Dendritic.cells.resting"	"V27"	-0.071092407	3.95e-24
"2119"	"Dendritic.cells.resting"	"V37"	0.154531704	1.6e-108
"2120"	"Dendritic.cells.resting"	"V40"	-0.008023694	0.253374816
"2121"	"Dendritic.cells.resting"	"V52"	0.032384971	4e-06
"2122"	"Dendritic.cells.resting"	"V54"	-0.110927479	1.66e-56
"2123"	"Dendritic.cells.resting"	"V67"	-0.015399076	0.028365996
"2124"	"Dendritic.cells.resting"	"V68"	-0.106761651	1.89e-52
"2125"	"Dendritic.cells.resting"	"V83"	-0.094476222	2.08e-41
"2126"	"Dendritic.cells.resting"	"V94"	0.019117402	0.00649649
"2127"	"Dendritic.cells.resting"	"V100"	-0.044530789	2.27e-10
"2128"	"Dendritic.cells.resting"	"V112"	-0.002596127	0.711711014
"2129"	"Dendritic.cells.resting"	"V118"	-0.046941103	2.3e-11
"2130"	"Dendritic.cells.resting"	"V119"	0.062216061	7.65e-19
"2131"	"Dendritic.cells.resting"	"V140"	-0.055786587	1.9e-15
"2132"	"Dendritic.cells.resting"	"V142"	-0.08498622	8.31e-34
"2133"	"Dendritic.cells.resting"	"V149"	0.136965408	1.9e-85
"2134"	"Dendritic.cells.resting"	"V150"	0.077455217	2.39e-28
"2135"	"Dendritic.cells.resting"	"V155"	0.015181941	0.030674285
"2136"	"Dendritic.cells.resting"	"V157"	-0.074394053	2.83e-26
"2137"	"Dendritic.cells.resting"	"V159"	0.03638274	2.21e-07
"2138"	"Dendritic.cells.resting"	"V166"	-0.209301141	2.07e-199
"2139"	"Dendritic.cells.resting"	"V180"	-0.062085478	9.04e-19
"2140"	"Dendritic.cells.resting"	"V184"	0.121167948	3.81e-67
"2141"	"Dendritic.cells.resting"	"V189"	0.011518933	0.101052235
"2142"	"Dendritic.cells.resting"	"V190"	-0.001183074	0.866260254
"2143"	"Dendritic.cells.resting"	"V205"	-0.026783262	0.000137135
"2144"	"Dendritic.cells.resting"	"V219"	0.050127801	9.32e-13
"2145"	"Dendritic.cells.resting"	"V222"	-0.085864925	1.78e-34
"2146"	"Dendritic.cells.resting"	"V227"	-0.224976609	6.99e-231
"2147"	"Dendritic.cells.resting"	"V231"	-0.024279246	0.000546918
"2148"	"Dendritic.cells.resting"	"V238"	-0.003129365	0.655983033
"2149"	"Dendritic.cells.resting"	"V241"	-0.130736409	5.91e-78
"2150"	"Dendritic.cells.resting"	"V255"	0.052061433	1.21e-13
"2151"	"Dendritic.cells.resting"	"V256"	-0.019951096	0.004506836
"2152"	"Dendritic.cells.resting"	"V260"	-0.013497481	0.054674645
"2153"	"Dendritic.cells.resting"	"V261"	-0.153798475	1.68e-107
"2154"	"Dendritic.cells.resting"	"V268"	0.016030914	0.022480722
"2155"	"Dendritic.cells.resting"	"V270"	0.201799746	3.16e-185
"2156"	"Dendritic.cells.resting"	"V281"	0.007902522	0.260614086
"2157"	"Dendritic.cells.resting"	"V284"	-0.101400924	1.83e-47
"2158"	"Dendritic.cells.resting"	"V286"	0.011273656	0.108525726
"2159"	"Dendritic.cells.resting"	"V287"	0.010521292	0.134199107
"2160"	"Dendritic.cells.resting"	"V294"	-0.029652199	2.42e-05
"2161"	"Dendritic.cells.resting"	"V308"	-0.023158517	0.000977043
"2162"	"Dendritic.cells.resting"	"V327"	-0.022555207	0.001322093
"2163"	"Dendritic.cells.resting"	"V337"	-0.009074759	0.196420227
"2164"	"Dendritic.cells.resting"	"V362"	-0.043886425	4.1e-10
"2165"	"Dendritic.cells.resting"	"V370"	-0.024949279	0.000382197
"2166"	"Dendritic.cells.resting"	"V375"	-0.040794069	6.27e-09
"2167"	"Dendritic.cells.resting"	"V385"	-0.070137029	1.58e-23
"2168"	"Dendritic.cells.resting"	"V386"	-0.010404512	0.138574205
"2169"	"Dendritic.cells.resting"	"V392"	-0.066052555	4.83e-21
"2170"	"Dendritic.cells.resting"	"V393"	0.049641004	1.54e-12
"2171"	"Dendritic.cells.resting"	"V400"	0.022084367	0.001666035
"2172"	"Dendritic.cells.resting"	"V403"	-0.126642099	3.16e-73
"2173"	"Dendritic.cells.resting"	"V405"	0.068688131	1.25e-22
"2174"	"Dendritic.cells.resting"	"V423"	0.006040052	0.389894502
"2175"	"Dendritic.cells.resting"	"V431"	-0.08428057	2.83e-33
"2176"	"Dendritic.cells.resting"	"V435"	0.012698805	0.070645922
"2177"	"Dendritic.cells.resting"	"V451"	0.103275846	3.53e-49
"2178"	"Dendritic.cells.resting"	"V452"	0.175246515	1.77e-139
"2179"	"Dendritic.cells.resting"	"V455"	0.061651461	1.57e-18
"2180"	"Dendritic.cells.resting"	"V458"	0.087775094	5.88e-36
"2181"	"Dendritic.cells.resting"	"V461"	0.055453602	2.79e-15
"2182"	"Dendritic.cells.resting"	"V464"	-0.044790615	1.78e-10
"2183"	"Dendritic.cells.resting"	"V469"	0.029810826	2.19e-05
"2184"	"Dendritic.cells.resting"	"V473"	0.050377881	7.19e-13
"2185"	"Dendritic.cells.resting"	"V479"	0.068644991	1.33e-22
"2186"	"Dendritic.cells.resting"	"V484"	-0.052818996	5.31e-14
"2187"	"Dendritic.cells.resting"	"V493"	-0.023402922	0.000862675
"2188"	"Dendritic.cells.resting"	"V504"	-0.146309469	2.32e-97
"2189"	"Dendritic.cells.resting"	"V519"	-0.323064906	0
"2190"	"Dendritic.cells.resting"	"V527"	0.0143384	0.041233438
"2191"	"Dendritic.cells.resting"	"V528"	0.102006384	5.15e-48
"2192"	"Dendritic.cells.resting"	"V533"	0.146669995	7.75e-98
"2193"	"Dendritic.cells.resting"	"V537"	0.030538458	1.37e-05
"2194"	"Dendritic.cells.resting"	"V562"	0.019589516	0.005289824
"2195"	"Dendritic.cells.resting"	"V570"	0.010019585	0.15377515
"2196"	"Dendritic.cells.resting"	"V576"	-0.047249966	1.7e-11
"2197"	"Dendritic.cells.resting"	"V590"	0.007258465	0.301484306
"2198"	"Dendritic.cells.resting"	"V592"	-0.010711355	0.127307911
"2199"	"Dendritic.cells.resting"	"V611"	-0.076551756	9.97e-28
"2200"	"Dendritic.cells.resting"	"V625"	-0.084990526	8.24e-34
"2201"	"Dendritic.cells.resting"	"V626"	-0.016740701	0.01716266
"2202"	"Dendritic.cells.resting"	"V628"	-0.248749706	1.96e-283
"2203"	"Dendritic.cells.resting"	"V632"	0.114473911	4.41e-60
"2204"	"Dendritic.cells.resting"	"V645"	0.001005476	0.886187984
"2205"	"Dendritic.cells.resting"	"V648"	0.032931227	2.75e-06
"2206"	"Dendritic.cells.resting"	"V657"	0.068409855	1.85e-22
"2207"	"Dendritic.cells.resting"	"V658"	0.173228327	2.78e-136
"2208"	"Dendritic.cells.resting"	"V662"	-0.061608315	1.66e-18
"2209"	"Dendritic.cells.resting"	"V663"	0.066142963	4.27e-21
"2210"	"Dendritic.cells.resting"	"V675"	-0.216128068	8.23e-213
"2211"	"Dendritic.cells.resting"	"V677"	0.059987122	1.26e-17
"2212"	"Dendritic.cells.resting"	"V678"	0.176936683	3.47e-142
"2213"	"Dendritic.cells.resting"	"V681"	0.02827455	5.68e-05
"2214"	"Dendritic.cells.resting"	"V684"	0.074562259	2.19e-26
"2215"	"Dendritic.cells.resting"	"V689"	-0.371942597	0
"2216"	"Dendritic.cells.resting"	"V702"	0.051246068	2.88e-13
"2217"	"Dendritic.cells.resting"	"V703"	0.04037998	8.9e-09
"2218"	"Dendritic.cells.resting"	"V710"	-0.004709912	0.502565017
"2219"	"Dendritic.cells.resting"	"V719"	-0.072239169	7.29e-25
"2220"	"Dendritic.cells.resting"	"V723"	-0.173217862	2.89e-136
"2221"	"Dendritic.cells.resting"	"V731"	-0.109385023	5.5e-55
"2222"	"Dendritic.cells.resting"	"V743"	-0.021267228	0.002463976
"2223"	"Dendritic.cells.resting"	"V746"	-0.032822452	2.96e-06
"2224"	"Dendritic.cells.resting"	"V750"	0.118572546	2.34e-64
"2225"	"Dendritic.cells.resting"	"V759"	-0.072273316	6.93e-25
"2226"	"Dendritic.cells.resting"	"V772"	0.152927957	2.7e-106
"2227"	"Dendritic.cells.resting"	"V774"	-0.072288371	6.78e-25
"2228"	"Dendritic.cells.resting"	"V790"	-0.052709888	5.98e-14
"2229"	"Dendritic.cells.resting"	"V792"	-0.135224908	2.57e-83
"2230"	"Dendritic.cells.resting"	"V794"	-0.147845074	2.13e-99
"2231"	"Dendritic.cells.resting"	"V802"	-0.008375501	0.233154269
"2232"	"Dendritic.cells.resting"	"V804"	-0.058000296	1.42e-16
"2233"	"Dendritic.cells.resting"	"V810"	-0.021778162	0.001932025
"2234"	"Dendritic.cells.resting"	"V814"	-0.002767369	0.693628703
"2235"	"Dendritic.cells.resting"	"V817"	-0.065003581	1.99e-20
"2236"	"Dendritic.cells.resting"	"V820"	-0.044654346	2.02e-10
"2237"	"Dendritic.cells.resting"	"V821"	0.078863715	2.49e-29
"2238"	"Dendritic.cells.resting"	"V822"	0.023442569	0.000845338
"2239"	"Dendritic.cells.resting"	"V823"	-0.041212433	4.38e-09
"2240"	"Dendritic.cells.resting"	"V830"	0.034717298	7.67e-07
"2241"	"Dendritic.cells.resting"	"V834"	0.093059276	3.2e-40
"2242"	"Dendritic.cells.resting"	"V838"	-0.070309389	1.23e-23
"2243"	"Dendritic.cells.resting"	"V844"	-0.001708886	0.807803998
"2244"	"Dendritic.cells.resting"	"V851"	0.018307903	0.009151373
"2245"	"Dendritic.cells.activated"	"V13"	0.021863013	0.001854659
"2246"	"Dendritic.cells.activated"	"V14"	0.05095987	3.9e-13
"2247"	"Dendritic.cells.activated"	"V17"	-0.044056898	3.51e-10
"2248"	"Dendritic.cells.activated"	"V23"	0.044581272	2.16e-10
"2249"	"Dendritic.cells.activated"	"V25"	0.044039149	3.56e-10
"2250"	"Dendritic.cells.activated"	"V27"	-0.137326556	6.83e-86
"2251"	"Dendritic.cells.activated"	"V37"	0.002473329	0.724779254
"2252"	"Dendritic.cells.activated"	"V40"	-0.019119761	0.00648989
"2253"	"Dendritic.cells.activated"	"V52"	0.031194589	8.93e-06
"2254"	"Dendritic.cells.activated"	"V54"	0.032669669	3.29e-06
"2255"	"Dendritic.cells.activated"	"V67"	0.020982818	0.002815166
"2256"	"Dendritic.cells.activated"	"V68"	-0.05071219	5.07e-13
"2257"	"Dendritic.cells.activated"	"V83"	0.062344658	6.48e-19
"2258"	"Dendritic.cells.activated"	"V94"	0.045194032	1.22e-10
"2259"	"Dendritic.cells.activated"	"V100"	0.0182976	0.009190644
"2260"	"Dendritic.cells.activated"	"V112"	-0.02347791	0.000830156
"2261"	"Dendritic.cells.activated"	"V118"	0.013423883	0.056007826
"2262"	"Dendritic.cells.activated"	"V119"	0.061774034	1.34e-18
"2263"	"Dendritic.cells.activated"	"V140"	0.04420337	3.07e-10
"2264"	"Dendritic.cells.activated"	"V142"	0.043929273	3.94e-10
"2265"	"Dendritic.cells.activated"	"V149"	0.071127534	3.75e-24
"2266"	"Dendritic.cells.activated"	"V150"	0.034580225	8.48e-07
"2267"	"Dendritic.cells.activated"	"V155"	0.102410956	2.2e-48
"2268"	"Dendritic.cells.activated"	"V157"	0.072673992	3.82e-25
"2269"	"Dendritic.cells.activated"	"V159"	-0.0045599	0.516270627
"2270"	"Dendritic.cells.activated"	"V166"	0.060103338	1.1e-17
"2271"	"Dendritic.cells.activated"	"V180"	-0.04055406	7.68e-09
"2272"	"Dendritic.cells.activated"	"V184"	0.001398864	0.842162368
"2273"	"Dendritic.cells.activated"	"V189"	-0.008190274	0.243653073
"2274"	"Dendritic.cells.activated"	"V190"	0.028646746	4.53e-05
"2275"	"Dendritic.cells.activated"	"V205"	0.003285935	0.639960593
"2276"	"Dendritic.cells.activated"	"V219"	0.096688001	2.7e-43
"2277"	"Dendritic.cells.activated"	"V222"	-0.033538827	1.79e-06
"2278"	"Dendritic.cells.activated"	"V227"	-0.003201812	0.648549004
"2279"	"Dendritic.cells.activated"	"V231"	0.080126976	3.16e-30
"2280"	"Dendritic.cells.activated"	"V238"	-0.0406352	7.17e-09
"2281"	"Dendritic.cells.activated"	"V241"	-0.106606595	2.65e-52
"2282"	"Dendritic.cells.activated"	"V255"	-0.046179574	4.79e-11
"2283"	"Dendritic.cells.activated"	"V256"	0.052587689	6.83e-14
"2284"	"Dendritic.cells.activated"	"V260"	-0.014559252	0.038207827
"2285"	"Dendritic.cells.activated"	"V261"	-0.060148059	1.04e-17
"2286"	"Dendritic.cells.activated"	"V268"	0.019898541	0.004613702
"2287"	"Dendritic.cells.activated"	"V270"	0.020015638	0.004378665
"2288"	"Dendritic.cells.activated"	"V281"	0.045149674	1.27e-10
"2289"	"Dendritic.cells.activated"	"V284"	-0.051257427	2.85e-13
"2290"	"Dendritic.cells.activated"	"V286"	-0.020457911	0.003585633
"2291"	"Dendritic.cells.activated"	"V287"	0.045101897	1.33e-10
"2292"	"Dendritic.cells.activated"	"V294"	0.018354891	0.00897415
"2293"	"Dendritic.cells.activated"	"V308"	-0.007024309	0.317348167
"2294"	"Dendritic.cells.activated"	"V327"	-0.030370411	1.53e-05
"2295"	"Dendritic.cells.activated"	"V337"	-0.042726759	1.17e-09
"2296"	"Dendritic.cells.activated"	"V362"	0.013841454	0.048789772
"2297"	"Dendritic.cells.activated"	"V370"	-0.020611344	0.003342634
"2298"	"Dendritic.cells.activated"	"V375"	-0.069050736	7.49e-23
"2299"	"Dendritic.cells.activated"	"V385"	0.012824284	0.067908896
"2300"	"Dendritic.cells.activated"	"V386"	0.024535641	0.000477318
"2301"	"Dendritic.cells.activated"	"V392"	0.059717656	1.76e-17
"2302"	"Dendritic.cells.activated"	"V393"	0.080397152	2.02e-30
"2303"	"Dendritic.cells.activated"	"V400"	-0.070326918	1.2e-23
"2304"	"Dendritic.cells.activated"	"V403"	-0.007141161	0.309364345
"2305"	"Dendritic.cells.activated"	"V405"	0.027892894	7.15e-05
"2306"	"Dendritic.cells.activated"	"V423"	0.14322322	2.46e-93
"2307"	"Dendritic.cells.activated"	"V431"	0.008642578	0.218587313
"2308"	"Dendritic.cells.activated"	"V435"	-0.013119673	0.061808812
"2309"	"Dendritic.cells.activated"	"V451"	-0.020783495	0.003087909
"2310"	"Dendritic.cells.activated"	"V452"	0.013389005	0.056649009
"2311"	"Dendritic.cells.activated"	"V455"	0.001871852	0.789886334
"2312"	"Dendritic.cells.activated"	"V458"	-0.01457437	0.038007803
"2313"	"Dendritic.cells.activated"	"V461"	0.048599596	4.45e-12
"2314"	"Dendritic.cells.activated"	"V464"	0.016886765	0.016216724
"2315"	"Dendritic.cells.activated"	"V469"	0.052974178	4.48e-14
"2316"	"Dendritic.cells.activated"	"V473"	0.036963473	1.41e-07
"2317"	"Dendritic.cells.activated"	"V479"	0.059608554	2.02e-17
"2318"	"Dendritic.cells.activated"	"V484"	0.013207956	0.060076258
"2319"	"Dendritic.cells.activated"	"V493"	0.036646024	1.81e-07
"2320"	"Dendritic.cells.activated"	"V504"	0.000257139	0.970801008
"2321"	"Dendritic.cells.activated"	"V519"	-0.069736344	2.81e-23
"2322"	"Dendritic.cells.activated"	"V527"	0.015259541	0.029831464
"2323"	"Dendritic.cells.activated"	"V528"	-0.027763208	7.72e-05
"2324"	"Dendritic.cells.activated"	"V533"	0.0350874	5.85e-07
"2325"	"Dendritic.cells.activated"	"V537"	0.000252463	0.971331684
"2326"	"Dendritic.cells.activated"	"V562"	-0.025947537	0.000220535
"2327"	"Dendritic.cells.activated"	"V570"	0.106775751	1.83e-52
"2328"	"Dendritic.cells.activated"	"V576"	0.10502299	8.35e-51
"2329"	"Dendritic.cells.activated"	"V590"	0.040881194	5.82e-09
"2330"	"Dendritic.cells.activated"	"V592"	-0.030957625	1.04e-05
"2331"	"Dendritic.cells.activated"	"V611"	0.054401131	9.21e-15
"2332"	"Dendritic.cells.activated"	"V625"	0.039131179	2.51e-08
"2333"	"Dendritic.cells.activated"	"V626"	-0.02402783	0.000624249
"2334"	"Dendritic.cells.activated"	"V628"	0.004328805	0.537757245
"2335"	"Dendritic.cells.activated"	"V632"	0.011552722	0.100055649
"2336"	"Dendritic.cells.activated"	"V645"	0.02362328	0.00077033
"2337"	"Dendritic.cells.activated"	"V648"	-0.049337087	2.1e-12
"2338"	"Dendritic.cells.activated"	"V657"	-0.098566494	6.22e-45
"2339"	"Dendritic.cells.activated"	"V658"	-0.060270129	8.91e-18
"2340"	"Dendritic.cells.activated"	"V662"	0.02011402	0.004189638
"2341"	"Dendritic.cells.activated"	"V663"	-0.050298641	7.8e-13
"2342"	"Dendritic.cells.activated"	"V675"	-0.018579113	0.008169973
"2343"	"Dendritic.cells.activated"	"V677"	-0.117089422	8.58e-63
"2344"	"Dendritic.cells.activated"	"V678"	0.075284576	7.2e-27
"2345"	"Dendritic.cells.activated"	"V681"	0.039562449	1.76e-08
"2346"	"Dendritic.cells.activated"	"V684"	0.001961869	0.780036007
"2347"	"Dendritic.cells.activated"	"V689"	-0.08892461	7.3e-37
"2348"	"Dendritic.cells.activated"	"V702"	0.00631192	0.368913613
"2349"	"Dendritic.cells.activated"	"V703"	-0.012637421	0.072017472
"2350"	"Dendritic.cells.activated"	"V710"	0.026322738	0.000178471
"2351"	"Dendritic.cells.activated"	"V719"	0.04617923	4.8e-11
"2352"	"Dendritic.cells.activated"	"V723"	-0.064171584	6e-20
"2353"	"Dendritic.cells.activated"	"V731"	-0.081481928	3.33e-31
"2354"	"Dendritic.cells.activated"	"V743"	0.034853063	6.95e-07
"2355"	"Dendritic.cells.activated"	"V746"	0.02079063	0.003077745
"2356"	"Dendritic.cells.activated"	"V750"	0.002011696	0.77459855
"2357"	"Dendritic.cells.activated"	"V759"	-0.085974183	1.46e-34
"2358"	"Dendritic.cells.activated"	"V772"	-0.044626352	2.07e-10
"2359"	"Dendritic.cells.activated"	"V774"	-0.107190674	7.34e-53
"2360"	"Dendritic.cells.activated"	"V790"	-0.005808238	0.408345198
"2361"	"Dendritic.cells.activated"	"V792"	-0.047231109	1.73e-11
"2362"	"Dendritic.cells.activated"	"V794"	0.009573313	0.172948204
"2363"	"Dendritic.cells.activated"	"V802"	0.018141521	0.009804286
"2364"	"Dendritic.cells.activated"	"V804"	0.032286707	4.28e-06
"2365"	"Dendritic.cells.activated"	"V810"	0.034314318	1.03e-06
"2366"	"Dendritic.cells.activated"	"V814"	-0.046749263	2.77e-11
"2367"	"Dendritic.cells.activated"	"V817"	-0.052094152	1.17e-13
"2368"	"Dendritic.cells.activated"	"V820"	0.080081373	3.4e-30
"2369"	"Dendritic.cells.activated"	"V821"	0.072979568	2.41e-25
"2370"	"Dendritic.cells.activated"	"V822"	0.058227821	1.08e-16
"2371"	"Dendritic.cells.activated"	"V823"	0.033623205	1.69e-06
"2372"	"Dendritic.cells.activated"	"V830"	0.045683224	7.7e-11
"2373"	"Dendritic.cells.activated"	"V834"	-0.108881265	1.71e-54
"2374"	"Dendritic.cells.activated"	"V838"	0.080967304	7.86e-31
"2375"	"Dendritic.cells.activated"	"V844"	-0.030956742	1.04e-05
"2376"	"Dendritic.cells.activated"	"V851"	-0.032038949	5.07e-06
"2377"	"Mast.cells.resting"	"V13"	-0.012892726	0.066453133
"2378"	"Mast.cells.resting"	"V14"	0.047479452	1.36e-11
"2379"	"Mast.cells.resting"	"V17"	-0.041653244	2.99e-09
"2380"	"Mast.cells.resting"	"V23"	-0.05536854	3.08e-15
"2381"	"Mast.cells.resting"	"V25"	0.126654868	3.06e-73
"2382"	"Mast.cells.resting"	"V27"	0.000152294	0.982704012
