"IMMUNE_CELLTYPE"	"TC"	"Correlation"	"PValue"	"mTC"
"1978"	"Macrophages.M1"	"V838"	-0.346115492	0	129
"1979"	"Macrophages.M1"	"V844"	0.128015415	8.53e-75	130
"1980"	"Macrophages.M1"	"V851"	0.229121161	1.27e-239	131
"1981"	"Macrophages.M2"	"V13"	-0.29383892	0	5
"1982"	"Macrophages.M2"	"V14"	0.035308799	4.96e-07	6
"1983"	"Macrophages.M2"	"V17"	0.378824204	0	15
"1984"	"Macrophages.M2"	"V23"	0.131255561	1.45e-78	24
"1985"	"Macrophages.M2"	"V25"	-0.19970613	2.28e-181	28
"1986"	"Macrophages.M2"	"V27"	-0.305493505	0	34
"1987"	"Macrophages.M2"	"V37"	0.504319722	0	45
"1988"	"Macrophages.M2"	"V40"	0.226048468	3.99e-233	52
"1989"	"Macrophages.M2"	"V52"	-0.13389552	1.04e-81	72
"1990"	"Macrophages.M2"	"V54"	-0.218584828	9.5e-218	77
"1991"	"Macrophages.M2"	"V67"	-0.184013149	8.04e-154	94
"1992"	"Macrophages.M2"	"V68"	-0.426946665	0	98
"1993"	"Macrophages.M2"	"V83"	-0.320327022	0	126
"1994"	"Macrophages.M2"	"V94"	0.048731614	3.89e-12	132
"1995"	"Macrophages.M2"	"V100"	-0.171531889	1.26e-133	1
"1996"	"Macrophages.M2"	"V112"	0.153103145	1.55e-106	2
"1997"	"Macrophages.M2"	"V118"	0.10796133	1.33e-53	3
"1998"	"Macrophages.M2"	"V119"	-0.098349949	9.64e-45	4
"1999"	"Macrophages.M2"	"V140"	-0.156209556	7.07e-111	7
"2000"	"Macrophages.M2"	"V142"	-0.206641883	2.56e-194	8
"2001"	"Macrophages.M2"	"V149"	0.373739059	0	9
"2002"	"Macrophages.M2"	"V150"	0.077105359	4.16e-28	10
"2003"	"Macrophages.M2"	"V155"	-0.087259879	1.49e-35	11
"2004"	"Macrophages.M2"	"V157"	-0.37287773	0	12
"2005"	"Macrophages.M2"	"V159"	0.104051533	6.75e-50	13
"2006"	"Macrophages.M2"	"V166"	-0.593532233	0	14
"2007"	"Macrophages.M2"	"V180"	-0.093302216	2.01e-40	16
"2008"	"Macrophages.M2"	"V184"	0.317077018	0	17
"2009"	"Macrophages.M2"	"V189"	0.031105859	9.47e-06	18
"2010"	"Macrophages.M2"	"V190"	0.029431017	2.78e-05	19
"2011"	"Macrophages.M2"	"V205"	0.072884321	2.79e-25	20
"2012"	"Macrophages.M2"	"V219"	0.006288912	0.370661509	21
"2013"	"Macrophages.M2"	"V222"	-0.269154289	0	22
"2014"	"Macrophages.M2"	"V227"	-0.646621698	0	23
"2015"	"Macrophages.M2"	"V231"	-0.044739188	1.87e-10	25
"2016"	"Macrophages.M2"	"V238"	0.180840646	1.52e-148	26
"2017"	"Macrophages.M2"	"V241"	-0.405224206	0	27
"2018"	"Macrophages.M2"	"V255"	0.263656626	1.95669758378967e-319	29
"2019"	"Macrophages.M2"	"V256"	-0.066486423	2.67e-21	30
"2020"	"Macrophages.M2"	"V260"	-0.025533833	0.000277623	31
"2021"	"Macrophages.M2"	"V261"	-0.426319845	0	32
"2022"	"Macrophages.M2"	"V268"	-0.072125453	8.63e-25	33
"2023"	"Macrophages.M2"	"V270"	0.36347456	0	35
"2024"	"Macrophages.M2"	"V281"	-0.338030853	0	36
"2025"	"Macrophages.M2"	"V284"	-0.221608224	6.57e-224	37
"2026"	"Macrophages.M2"	"V286"	-0.017482687	0.01281573	38
"2027"	"Macrophages.M2"	"V287"	0.080778539	1.08e-30	39
"2028"	"Macrophages.M2"	"V294"	-0.187431209	1.29e-159	40
"2029"	"Macrophages.M2"	"V308"	-0.062068863	9.23e-19	41
"2030"	"Macrophages.M2"	"V327"	0.174010034	1.62e-137	42
"2031"	"Macrophages.M2"	"V337"	0.004497671	0.522012437	43
"2032"	"Macrophages.M2"	"V362"	-0.095879196	1.34e-42	44
"2033"	"Macrophages.M2"	"V370"	0.164804405	2.31e-123	46
"2034"	"Macrophages.M2"	"V375"	-0.039935523	1.29e-08	47
"2035"	"Macrophages.M2"	"V385"	-0.215702336	5.82e-212	48
"2036"	"Macrophages.M2"	"V386"	-0.018517695	0.008383574	49
"2037"	"Macrophages.M2"	"V392"	-0.118674277	1.82e-64	50
"2038"	"Macrophages.M2"	"V393"	-0.027400198	9.57e-05	51
"2039"	"Macrophages.M2"	"V400"	-0.087759595	6.05e-36	53
"2040"	"Macrophages.M2"	"V403"	-0.272033764	0	54
"2041"	"Macrophages.M2"	"V405"	0.205909392	6.28e-193	55
"2042"	"Macrophages.M2"	"V423"	0.06238143	6.19e-19	56
"2043"	"Macrophages.M2"	"V431"	-0.259459181	0	57
"2044"	"Macrophages.M2"	"V435"	-0.157101808	3.85e-112	58
"2045"	"Macrophages.M2"	"V451"	0.189783442	1.14e-163	59
"2046"	"Macrophages.M2"	"V452"	0.544784165	0	60
"2047"	"Macrophages.M2"	"V455"	0.34127878	0	61
"2048"	"Macrophages.M2"	"V458"	0.169756268	7.11e-131	62
"2049"	"Macrophages.M2"	"V461"	0.087337693	1.29e-35	63
"2050"	"Macrophages.M2"	"V464"	-0.249291577	1.06e-284	64
"2051"	"Macrophages.M2"	"V469"	-0.275045911	0	65
"2052"	"Macrophages.M2"	"V473"	0.149772379	5.53e-102	66
"2053"	"Macrophages.M2"	"V479"	0.193914606	6.4e-171	67
"2054"	"Macrophages.M2"	"V484"	-0.245185054	3.54e-275	68
"2055"	"Macrophages.M2"	"V493"	-0.197324043	4.96e-177	69
"2056"	"Macrophages.M2"	"V504"	-0.347718708	0	70
"2057"	"Macrophages.M2"	"V519"	-0.278605374	0	71
"2058"	"Macrophages.M2"	"V527"	0.095153789	5.56e-42	73
"2059"	"Macrophages.M2"	"V528"	0.236839178	2.28e-256	74
"2060"	"Macrophages.M2"	"V533"	0.241566697	6.21e-267	75
"2061"	"Macrophages.M2"	"V537"	-0.044509984	2.31e-10	76
"2062"	"Macrophages.M2"	"V562"	0.108972831	1.39e-54	78
"2063"	"Macrophages.M2"	"V570"	-0.075076071	9.94e-27	79
"2064"	"Macrophages.M2"	"V576"	-0.165833014	6.65e-125	80
"2065"	"Macrophages.M2"	"V590"	0.206843017	1.06e-194	81
"2066"	"Macrophages.M2"	"V592"	0.265306363	1.97626258336499e-323	82
"2067"	"Macrophages.M2"	"V611"	-0.307242473	0	83
"2068"	"Macrophages.M2"	"V625"	-0.14341296	1.4e-93	84
"2069"	"Macrophages.M2"	"V626"	-0.02547616	0.000286602	85
"2070"	"Macrophages.M2"	"V628"	-0.706538961	0	86
"2071"	"Macrophages.M2"	"V632"	0.192715782	8.47e-169	87
"2072"	"Macrophages.M2"	"V645"	-0.159998611	2.7e-116	88
"2073"	"Macrophages.M2"	"V648"	0.158075488	1.58e-113	89
"2074"	"Macrophages.M2"	"V657"	0.249603128	1.97e-285	90
"2075"	"Macrophages.M2"	"V658"	0.444522641	0	91
"2076"	"Macrophages.M2"	"V662"	-0.161397352	2.5e-118	92
"2077"	"Macrophages.M2"	"V663"	0.118199206	5.81e-64	93
"2078"	"Macrophages.M2"	"V675"	-0.486762207	0	95
"2079"	"Macrophages.M2"	"V677"	-0.075770059	3.39e-27	96
"2080"	"Macrophages.M2"	"V678"	0.164560047	5.36e-123	97
"2081"	"Macrophages.M2"	"V681"	-0.078752785	2.97e-29	99
"2082"	"Macrophages.M2"	"V684"	0.177561122	3.41e-143	100
"2083"	"Macrophages.M2"	"V689"	-0.37906675	0	101
"2084"	"Macrophages.M2"	"V702"	0.075816983	3.15e-27	102
"2085"	"Macrophages.M2"	"V703"	-0.06678986	1.76e-21	103
"2086"	"Macrophages.M2"	"V710"	0.029596225	2.51e-05	104
"2087"	"Macrophages.M2"	"V719"	-0.377616125	0	105
"2088"	"Macrophages.M2"	"V723"	-0.34339589	0	106
"2089"	"Macrophages.M2"	"V731"	-0.208134567	3.61e-197	107
"2090"	"Macrophages.M2"	"V743"	-0.324956517	0	108
"2091"	"Macrophages.M2"	"V746"	-0.126518057	4.37e-73	109
"2092"	"Macrophages.M2"	"V750"	0.231430487	1.44e-244	110
"2093"	"Macrophages.M2"	"V759"	0.066983198	1.35e-21	111
"2094"	"Macrophages.M2"	"V772"	0.424143101	0	112
"2095"	"Macrophages.M2"	"V774"	-0.175706199	3.26e-140	113
"2096"	"Macrophages.M2"	"V790"	-0.186970421	7.92e-159	114
"2097"	"Macrophages.M2"	"V792"	-0.278342251	0	115
"2098"	"Macrophages.M2"	"V794"	-0.28596198	0	116
"2099"	"Macrophages.M2"	"V802"	-0.037494088	9.34e-08	117
"2100"	"Macrophages.M2"	"V804"	-0.228277621	7.91e-238	118
"2101"	"Macrophages.M2"	"V810"	-0.043099249	8.36e-10	119
"2102"	"Macrophages.M2"	"V814"	0.040364208	9.02e-09	120
"2103"	"Macrophages.M2"	"V817"	-0.060263676	8.98e-18	121
"2104"	"Macrophages.M2"	"V820"	-0.101055073	3.76e-47	122
"2105"	"Macrophages.M2"	"V821"	0.167850773	5.89e-128	123
"2106"	"Macrophages.M2"	"V822"	-0.110026996	1.29e-55	124
"2107"	"Macrophages.M2"	"V823"	-0.296110458	0	125
"2108"	"Macrophages.M2"	"V830"	0.081732495	2.19e-31	127
"2109"	"Macrophages.M2"	"V834"	0.328363782	0	128
"2110"	"Macrophages.M2"	"V838"	-0.342055261	0	129
"2111"	"Macrophages.M2"	"V844"	0.1086922	2.61e-54	130
"2112"	"Macrophages.M2"	"V851"	0.159393887	2.02e-115	131
"2113"	"Dendritic.cells.resting"	"V13"	-0.185859776	6.15e-157	5
"2114"	"Dendritic.cells.resting"	"V14"	0.032205268	4.53e-06	6
"2115"	"Dendritic.cells.resting"	"V17"	0.284741541	0	15
"2116"	"Dendritic.cells.resting"	"V23"	0.106134569	7.46e-52	24
"2117"	"Dendritic.cells.resting"	"V25"	-0.273237405	0	28
"2118"	"Dendritic.cells.resting"	"V27"	-0.120528217	1.88e-66	34
"2119"	"Dendritic.cells.resting"	"V37"	0.187348562	1.79e-159	45
"2120"	"Dendritic.cells.resting"	"V40"	0.140763057	3.43e-90	52
"2121"	"Dendritic.cells.resting"	"V52"	0.042635572	1.26e-09	72
"2122"	"Dendritic.cells.resting"	"V54"	-0.233098924	3.55e-248	77
"2123"	"Dendritic.cells.resting"	"V67"	-0.072285754	6.8e-25	94
"2124"	"Dendritic.cells.resting"	"V68"	-0.231060147	9.03e-244	98
"2125"	"Dendritic.cells.resting"	"V83"	-0.17276629	1.48e-135	126
"2126"	"Dendritic.cells.resting"	"V94"	-0.062112359	8.73e-19	132
"2127"	"Dendritic.cells.resting"	"V100"	-0.229796533	4.61e-241	1
"2128"	"Dendritic.cells.resting"	"V112"	0.119624411	1.76e-65	2
"2129"	"Dendritic.cells.resting"	"V118"	0.033942735	1.34e-06	3
"2130"	"Dendritic.cells.resting"	"V119"	0.007878274	0.262079756	4
"2131"	"Dendritic.cells.resting"	"V140"	-0.093991712	5.33e-41	7
"2132"	"Dendritic.cells.resting"	"V142"	-0.158995549	7.57e-115	8
"2133"	"Dendritic.cells.resting"	"V149"	0.197625045	1.41e-177	9
"2134"	"Dendritic.cells.resting"	"V150"	0.023321855	0.000899157	10
"2135"	"Dendritic.cells.resting"	"V155"	-0.121135611	4.14e-67	11
"2136"	"Dendritic.cells.resting"	"V157"	-0.293486137	0	12
"2137"	"Dendritic.cells.resting"	"V159"	0.115257836	6.9e-61	13
"2138"	"Dendritic.cells.resting"	"V166"	-0.387706012	0	14
"2139"	"Dendritic.cells.resting"	"V180"	-0.075487755	5.26e-27	16
"2140"	"Dendritic.cells.resting"	"V184"	0.211315434	2.57e-203	17
"2141"	"Dendritic.cells.resting"	"V189"	0.057850452	1.69e-16	18
"2142"	"Dendritic.cells.resting"	"V190"	-0.055293116	3.35e-15	19
"2143"	"Dendritic.cells.resting"	"V205"	-0.026835705	0.000133047	20
"2144"	"Dendritic.cells.resting"	"V219"	0.002454836	0.726754293	21
"2145"	"Dendritic.cells.resting"	"V222"	-0.274245089	0	22
"2146"	"Dendritic.cells.resting"	"V227"	-0.338173014	0	23
"2147"	"Dendritic.cells.resting"	"V231"	-0.081331644	4.28e-31	25
"2148"	"Dendritic.cells.resting"	"V238"	0.154343055	2.94e-108	26
"2149"	"Dendritic.cells.resting"	"V241"	-0.219699688	5.21e-220	27
"2150"	"Dendritic.cells.resting"	"V255"	0.172198049	1.15e-134	29
"2151"	"Dendritic.cells.resting"	"V256"	-0.034404793	9.63e-07	30
"2152"	"Dendritic.cells.resting"	"V260"	-0.003932233	0.57564638	31
"2153"	"Dendritic.cells.resting"	"V261"	-0.237012477	9.43e-257	32
"2154"	"Dendritic.cells.resting"	"V268"	-0.064025445	7.28e-20	33
"2155"	"Dendritic.cells.resting"	"V270"	0.372357371	0	35
"2156"	"Dendritic.cells.resting"	"V281"	-0.318908121	0	36
"2157"	"Dendritic.cells.resting"	"V284"	-0.133411192	3.97e-81	37
"2158"	"Dendritic.cells.resting"	"V286"	-0.063990444	7.63e-20	38
"2159"	"Dendritic.cells.resting"	"V287"	0.032758079	3.1e-06	39
"2160"	"Dendritic.cells.resting"	"V294"	-0.190046854	3.98e-164	40
"2161"	"Dendritic.cells.resting"	"V308"	-0.056841846	5.59e-16	41
"2162"	"Dendritic.cells.resting"	"V327"	0.073089995	2.05e-25	42
"2163"	"Dendritic.cells.resting"	"V337"	0.047405312	1.46e-11	43
"2164"	"Dendritic.cells.resting"	"V362"	-0.07557166	4.62e-27	44
"2165"	"Dendritic.cells.resting"	"V370"	0.075198013	8.23e-27	46
"2166"	"Dendritic.cells.resting"	"V375"	-0.055988193	1.51e-15	47
"2167"	"Dendritic.cells.resting"	"V385"	-0.103416665	2.62e-49	48
"2168"	"Dendritic.cells.resting"	"V386"	0.007136073	0.309709204	49
"2169"	"Dendritic.cells.resting"	"V392"	-0.106931487	1.3e-52	50
"2170"	"Dendritic.cells.resting"	"V393"	-0.048452246	5.16e-12	51
"2171"	"Dendritic.cells.resting"	"V400"	0.019434293	0.00566214	53
"2172"	"Dendritic.cells.resting"	"V403"	-0.2060855	2.91e-193	54
"2173"	"Dendritic.cells.resting"	"V405"	0.130845716	4.39e-78	55
"2174"	"Dendritic.cells.resting"	"V423"	-0.003075598	0.661522428	56
"2175"	"Dendritic.cells.resting"	"V431"	-0.183572591	4.4e-153	57
"2176"	"Dendritic.cells.resting"	"V435"	-0.137696549	2.38e-86	58
"2177"	"Dendritic.cells.resting"	"V451"	0.189810629	1.02e-163	59
"2178"	"Dendritic.cells.resting"	"V452"	0.263439901	6.79300737780047e-319	60
"2179"	"Dendritic.cells.resting"	"V455"	0.244741942	3.68e-274	61
"2180"	"Dendritic.cells.resting"	"V458"	0.23616609	6.96e-255	62
"2181"	"Dendritic.cells.resting"	"V461"	0.080905295	8.71e-31	63
"2182"	"Dendritic.cells.resting"	"V464"	-0.200295479	1.89e-182	64
"2183"	"Dendritic.cells.resting"	"V469"	-0.179533191	2.13e-146	65
"2184"	"Dendritic.cells.resting"	"V473"	0.086899549	2.83e-35	66
"2185"	"Dendritic.cells.resting"	"V479"	0.069958321	2.05e-23	67
"2186"	"Dendritic.cells.resting"	"V484"	-0.143430163	1.33e-93	68
"2187"	"Dendritic.cells.resting"	"V493"	-0.122452825	1.51e-68	69
"2188"	"Dendritic.cells.resting"	"V504"	-0.228801113	6.11e-239	70
"2189"	"Dendritic.cells.resting"	"V519"	-0.286950553	0	71
"2190"	"Dendritic.cells.resting"	"V527"	0.007065118	0.314544706	73
"2191"	"Dendritic.cells.resting"	"V528"	0.19285073	4.89e-169	74
"2192"	"Dendritic.cells.resting"	"V533"	0.253661581	4.93e-295	75
"2193"	"Dendritic.cells.resting"	"V537"	-0.000868412	0.901617436	76
"2194"	"Dendritic.cells.resting"	"V562"	0.050273677	8.01e-13	78
"2195"	"Dendritic.cells.resting"	"V570"	-0.028028117	6.59e-05	79
"2196"	"Dendritic.cells.resting"	"V576"	-0.085584378	2.91e-34	80
"2197"	"Dendritic.cells.resting"	"V590"	0.066855299	1.61e-21	81
"2198"	"Dendritic.cells.resting"	"V592"	0.109514943	4.11e-55	82
"2199"	"Dendritic.cells.resting"	"V611"	-0.337657863	0	83
"2200"	"Dendritic.cells.resting"	"V625"	-0.135921042	3.64e-84	84
"2201"	"Dendritic.cells.resting"	"V626"	0.051752139	1.68e-13	85
"2202"	"Dendritic.cells.resting"	"V628"	-0.354130566	0	86
"2203"	"Dendritic.cells.resting"	"V632"	0.215673621	6.64e-212	87
"2204"	"Dendritic.cells.resting"	"V645"	-0.133374953	4.38e-81	88
"2205"	"Dendritic.cells.resting"	"V648"	0.057926707	1.55e-16	89
"2206"	"Dendritic.cells.resting"	"V657"	0.192216456	6.41e-168	90
"2207"	"Dendritic.cells.resting"	"V658"	0.289717828	0	91
"2208"	"Dendritic.cells.resting"	"V662"	-0.125302008	1.03e-71	92
"2209"	"Dendritic.cells.resting"	"V663"	0.138143504	6.64e-87	93
"2210"	"Dendritic.cells.resting"	"V675"	-0.347379281	0	95
"2211"	"Dendritic.cells.resting"	"V677"	0.111729308	2.65e-57	96
"2212"	"Dendritic.cells.resting"	"V678"	0.136480926	7.5e-85	97
"2213"	"Dendritic.cells.resting"	"V681"	-0.037465408	9.55e-08	99
"2214"	"Dendritic.cells.resting"	"V684"	0.137720966	2.22e-86	100
"2215"	"Dendritic.cells.resting"	"V689"	-0.378432655	0	101
"2216"	"Dendritic.cells.resting"	"V702"	0.101434633	1.7e-47	102
"2217"	"Dendritic.cells.resting"	"V703"	0.016813966	0.016682301	103
"2218"	"Dendritic.cells.resting"	"V710"	-0.004687376	0.504611651	104
"2219"	"Dendritic.cells.resting"	"V719"	-0.253153541	8.02e-294	105
"2220"	"Dendritic.cells.resting"	"V723"	-0.315021923	0	106
"2221"	"Dendritic.cells.resting"	"V731"	-0.210689713	4.24e-202	107
"2222"	"Dendritic.cells.resting"	"V743"	-0.228648563	1.29e-238	108
"2223"	"Dendritic.cells.resting"	"V746"	-0.048988242	3e-12	109
"2224"	"Dendritic.cells.resting"	"V750"	0.252605876	1.61e-292	110
"2225"	"Dendritic.cells.resting"	"V759"	0.037251136	1.13e-07	111
"2226"	"Dendritic.cells.resting"	"V772"	0.272094579	0	112
"2227"	"Dendritic.cells.resting"	"V774"	-0.156573018	2.17e-111	113
"2228"	"Dendritic.cells.resting"	"V790"	-0.186455946	5.97e-158	114
"2229"	"Dendritic.cells.resting"	"V792"	-0.236255148	4.43e-255	115
"2230"	"Dendritic.cells.resting"	"V794"	-0.263824386	7.46039125220282e-320	116
"2231"	"Dendritic.cells.resting"	"V802"	-0.066686475	2.03e-21	117
"2232"	"Dendritic.cells.resting"	"V804"	-0.188567281	1.44e-161	118
"2233"	"Dendritic.cells.resting"	"V810"	-0.037298717	1.09e-07	119
"2234"	"Dendritic.cells.resting"	"V814"	0.092436589	1.05e-39	120
"2235"	"Dendritic.cells.resting"	"V817"	-0.13627756	1.33e-84	121
"2236"	"Dendritic.cells.resting"	"V820"	-0.121710694	9.79e-68	122
"2237"	"Dendritic.cells.resting"	"V821"	-0.013919638	0.047529021	123
"2238"	"Dendritic.cells.resting"	"V822"	-0.02852123	4.89e-05	124
"2239"	"Dendritic.cells.resting"	"V823"	-0.109374617	5.64e-55	125
"2240"	"Dendritic.cells.resting"	"V830"	0.046699207	2.91e-11	127
"2241"	"Dendritic.cells.resting"	"V834"	0.261219041	2.19693996214981e-313	128
"2242"	"Dendritic.cells.resting"	"V838"	-0.295129395	0	129
"2243"	"Dendritic.cells.resting"	"V844"	0.128993267	6.36e-76	130
"2244"	"Dendritic.cells.resting"	"V851"	0.069641232	3.23e-23	131
"2245"	"Dendritic.cells.activated"	"V13"	0.018606316	0.008076929	5
"2246"	"Dendritic.cells.activated"	"V14"	0.066634875	2.18e-21	6
"2247"	"Dendritic.cells.activated"	"V17"	-0.16424718	1.57e-122	15
"2248"	"Dendritic.cells.activated"	"V23"	0.103742964	1.3e-49	24
"2249"	"Dendritic.cells.activated"	"V25"	-0.007889312	0.261411831	28
"2250"	"Dendritic.cells.activated"	"V27"	-0.077907815	1.16e-28	34
"2251"	"Dendritic.cells.activated"	"V37"	-0.191562736	9.01e-167	45
"2252"	"Dendritic.cells.activated"	"V40"	-0.0553308	3.21e-15	52
"2253"	"Dendritic.cells.activated"	"V52"	0.126404881	5.88e-73	72
"2254"	"Dendritic.cells.activated"	"V54"	0.040865034	5.9e-09	77
"2255"	"Dendritic.cells.activated"	"V67"	0.083860244	5.86e-33	94
"2256"	"Dendritic.cells.activated"	"V68"	0.089125887	5.05e-37	98
"2257"	"Dendritic.cells.activated"	"V83"	0.148603658	2.07e-100	126
"2258"	"Dendritic.cells.activated"	"V94"	0.004855741	0.489428314	132
"2259"	"Dendritic.cells.activated"	"V100"	0.04784527	9.45e-12	1
"2260"	"Dendritic.cells.activated"	"V112"	-0.015461771	0.027727998	2
"2261"	"Dendritic.cells.activated"	"V118"	-0.100963923	4.54e-47	3
"2262"	"Dendritic.cells.activated"	"V119"	0.080752584	1.12e-30	4
"2263"	"Dendritic.cells.activated"	"V140"	0.113769044	2.32e-59	7
"2264"	"Dendritic.cells.activated"	"V142"	0.136492123	7.27e-85	8
"2265"	"Dendritic.cells.activated"	"V149"	-0.071043445	4.24e-24	9
"2266"	"Dendritic.cells.activated"	"V150"	0.03286991	2.86e-06	10
"2267"	"Dendritic.cells.activated"	"V155"	0.119320854	3.73e-65	11
"2268"	"Dendritic.cells.activated"	"V157"	0.19131261	2.47e-166	12
"2269"	"Dendritic.cells.activated"	"V159"	0.00834626	0.234790044	13
"2270"	"Dendritic.cells.activated"	"V166"	0.22551769	5.17e-232	14
"2271"	"Dendritic.cells.activated"	"V180"	-0.095039444	6.96e-42	16
"2272"	"Dendritic.cells.activated"	"V184"	0.012568364	0.073586427	17
"2273"	"Dendritic.cells.activated"	"V189"	-0.030288884	1.61e-05	18
"2274"	"Dendritic.cells.activated"	"V190"	0.033223931	2.24e-06	19
"2275"	"Dendritic.cells.activated"	"V205"	-0.072558953	4.53e-25	20
"2276"	"Dendritic.cells.activated"	"V219"	0.075417085	5.87e-27	21
"2277"	"Dendritic.cells.activated"	"V222"	-0.055725427	2.04e-15	22
"2278"	"Dendritic.cells.activated"	"V227"	0.22250452	9.41e-226	23
"2279"	"Dendritic.cells.activated"	"V231"	0.098518013	6.86e-45	25
"2280"	"Dendritic.cells.activated"	"V238"	-0.13700878	1.68e-85	26
"2281"	"Dendritic.cells.activated"	"V241"	-0.004664048	0.506734832	27
"2282"	"Dendritic.cells.activated"	"V255"	-0.1356325	8.19e-84	29
"2283"	"Dendritic.cells.activated"	"V256"	0.131609686	5.53e-79	30
"2284"	"Dendritic.cells.activated"	"V260"	0.008882951	0.206046214	31
"2285"	"Dendritic.cells.activated"	"V261"	0.021244368	0.002490647	32
"2286"	"Dendritic.cells.activated"	"V268"	0.060499849	6.69e-18	33
"2287"	"Dendritic.cells.activated"	"V270"	-0.061179041	2.86e-18	35
"2288"	"Dendritic.cells.activated"	"V281"	0.107776921	2e-53	36
"2289"	"Dendritic.cells.activated"	"V284"	-0.029863861	2.12e-05	37
"2290"	"Dendritic.cells.activated"	"V286"	-0.045500002	9.16e-11	38
"2291"	"Dendritic.cells.activated"	"V287"	0.047058269	2.05e-11	39
"2292"	"Dendritic.cells.activated"	"V294"	0.035620845	3.93e-07	40
"2293"	"Dendritic.cells.activated"	"V308"	0.073860638	6.39e-26	41
"2294"	"Dendritic.cells.activated"	"V327"	-0.143471612	1.17e-93	42
"2295"	"Dendritic.cells.activated"	"V337"	0.037773436	7.49e-08	43
"2296"	"Dendritic.cells.activated"	"V362"	0.065654623	8.28e-21	44
"2297"	"Dendritic.cells.activated"	"V370"	-0.133226489	6.6e-81	46
"2298"	"Dendritic.cells.activated"	"V375"	-0.085817641	1.93e-34	47
"2299"	"Dendritic.cells.activated"	"V385"	0.062227447	7.54e-19	48
"2300"	"Dendritic.cells.activated"	"V386"	0.066463305	2.76e-21	49
"2301"	"Dendritic.cells.activated"	"V392"	0.136521985	6.68e-85	50
"2302"	"Dendritic.cells.activated"	"V393"	0.071286163	2.98e-24	51
"2303"	"Dendritic.cells.activated"	"V400"	-0.02189093	0.001829834	53
"2304"	"Dendritic.cells.activated"	"V403"	0.127508749	3.25e-74	54
"2305"	"Dendritic.cells.activated"	"V405"	-0.083817336	6.31e-33	55
"2306"	"Dendritic.cells.activated"	"V423"	0.084364548	2.45e-33	56
"2307"	"Dendritic.cells.activated"	"V431"	0.070749599	6.51e-24	57
"2308"	"Dendritic.cells.activated"	"V435"	-0.028620979	4.6e-05	58
"2309"	"Dendritic.cells.activated"	"V451"	-0.071756485	1.49e-24	59
"2310"	"Dendritic.cells.activated"	"V452"	-0.18354529	4.89e-153	60
"2311"	"Dendritic.cells.activated"	"V455"	-0.146321502	2.24e-97	61
"2312"	"Dendritic.cells.activated"	"V458"	-0.083493904	1.1e-32	62
"2313"	"Dendritic.cells.activated"	"V461"	0.03640272	2.18e-07	63
"2314"	"Dendritic.cells.activated"	"V464"	0.056379283	9.59e-16	64
"2315"	"Dendritic.cells.activated"	"V469"	0.12011931	5.19e-66	65
"2316"	"Dendritic.cells.activated"	"V473"	0.008790063	0.210829096	66
"2317"	"Dendritic.cells.activated"	"V479"	0.049190139	2.44e-12	67
"2318"	"Dendritic.cells.activated"	"V484"	0.10983566	1.99e-55	68
"2319"	"Dendritic.cells.activated"	"V493"	0.136116643	2.1e-84	69
"2320"	"Dendritic.cells.activated"	"V504"	0.127787814	1.56e-74	70
"2321"	"Dendritic.cells.activated"	"V519"	-0.046848453	2.51e-11	71
"2322"	"Dendritic.cells.activated"	"V527"	-0.081224006	5.12e-31	73
"2323"	"Dendritic.cells.activated"	"V528"	-0.081903385	1.64e-31	74
"2324"	"Dendritic.cells.activated"	"V533"	-0.046603515	3.19e-11	75
"2325"	"Dendritic.cells.activated"	"V537"	-0.001068077	0.879154873	76
"2326"	"Dendritic.cells.activated"	"V562"	0.017439542	0.01303886	78
"2327"	"Dendritic.cells.activated"	"V570"	0.168823452	1.93e-129	79
"2328"	"Dendritic.cells.activated"	"V576"	0.176307822	3.55e-141	80
"2329"	"Dendritic.cells.activated"	"V590"	0.011211096	0.110500219	81
"2330"	"Dendritic.cells.activated"	"V592"	-0.149629628	8.61e-102	82
"2331"	"Dendritic.cells.activated"	"V611"	0.08634604	7.58e-35	83
"2332"	"Dendritic.cells.activated"	"V625"	0.10465805	1.83e-50	84
"2333"	"Dendritic.cells.activated"	"V626"	0.026734527	0.00014104	85
"2334"	"Dendritic.cells.activated"	"V628"	0.188566248	1.45e-161	86
"2335"	"Dendritic.cells.activated"	"V632"	-0.063151778	2.29e-19	87
"2336"	"Dendritic.cells.activated"	"V645"	0.037578163	8.74e-08	88
"2337"	"Dendritic.cells.activated"	"V648"	-0.159991008	2.77e-116	89
"2338"	"Dendritic.cells.activated"	"V657"	-0.198131913	1.7e-178	90
"2339"	"Dendritic.cells.activated"	"V658"	-0.167758404	8.14e-128	91
"2340"	"Dendritic.cells.activated"	"V662"	0.071019	4.4e-24	92
"2341"	"Dendritic.cells.activated"	"V663"	-0.133031697	1.13e-80	93
"2342"	"Dendritic.cells.activated"	"V675"	0.102203071	3.41e-48	95
"2343"	"Dendritic.cells.activated"	"V677"	-0.035888515	3.22e-07	96
"2344"	"Dendritic.cells.activated"	"V678"	-0.030048554	1.88e-05	97
"2345"	"Dendritic.cells.activated"	"V681"	0.067022535	1.28e-21	99
"2346"	"Dendritic.cells.activated"	"V684"	-0.086496592	5.8e-35	100
"2347"	"Dendritic.cells.activated"	"V689"	0.055048402	4.43e-15	101
